1360.470000	1366.680000	860
1371.880000	1376.200000	861
1381.410000	1385.130000	862
1390.350000	1397.920000	863
1403.220000	1410.410000	864
1415.780000	1426.200000	865
1431.500000	1435.930000	866
1441.130000	1443.940000	867
1449.170000	1455.390000	868
1460.490000	1471.600000	869
1476.900000	1483.200000	870
1488.440000	1494.910000	871
1500.310000	1509.870000	872
1514.970000	1523.760000	873
1528.960000	1541.230000	874
1546.400000	1549.860000	875
1554.960000	1558.590000	876
1563.850000	1576.340000	877
1581.590000	1590.480000	878
1595.600000	1605.450000	879
1610.690000	1619.430000	880
1624.650000	1631.340000	881
1636.700000	1645.670000	882
1650.900000	1656.670000	883
1661.920000	1668.940000	884
1674.310000	1677.010000	885
1682.250000	1687.950000	886
1693.570000	1700.580000	887
1705.690000	1717.180000	888
1722.290000	1734.740000	889
1740.090000	1741.900000	890
1747.110000	1757.030000	891
1762.050000	1775.060000	892
1780.200000	1784.770000	893
1790.080000	1796.740000	894
1801.990000	1808.490000	895
1813.640000	1821.600000	896
1826.870000	1831.240000	897
1836.460000	1842.700000	898
1847.780000	1858.860000	899
1864.110000	1869.080000	900
1874.340000	1881.320000	901
1886.750000	1893.250000	902
1898.470000	1905.720000	903
1911.040000	1915.260000	904
1920.380000	1927.050000	905
1932.200000	1938.240000	906
1943.370000	1949.240000	907
1954.410000	1962.890000	908
1968.070000	1971.140000	909
1976.540000	1985.240000	910
1990.560000	2002.710000	911
2007.930000	2013.860000	912
2019.110000	2023.220000	913
2028.510000	2041.870000	914
2047.170000	2057.090000	915
2062.190000	2070.990000	916
2076.430000	2087.550000	917
2093.340000	2100.180000	918
2105.490000	2116.470000	919
2121.600000	2129.440000	920
2134.830000	2142.050000	921
2147.340000	2152.090000	922
2157.400000	2160.810000	923
2166.130000	2181.420000	924
2186.860000	2190.450000	925
2195.800000	2200.260000	926
2205.690000	2214.270000	927
2219.720000	2223.720000	928
2229.370000	2238.550000	929
2244.240000	2249.640000	930
2254.950000	2263.430000	931
2268.740000	2279.510000	932
2285.040000	2288.250000	933
2293.450000	2303.070000	934
2308.360000	2320.440000	935
2325.810000	2333.220000	936
2338.750000	2352.090000	937
2357.510000	2366.300000	938
2371.520000	2378.190000	939
2383.480000	2396.710000	940
2402.380000	2404.970000	941
2410.270000	2419.610000	942
2424.970000	2436.080000	943
2441.370000	2447.210000	944
2452.590000	2456.110000	945
2461.390000	2466.990000	946
2472.440000	2476.240000	947
2481.430000	2487.180000	948
2492.530000	2493.960000	949
2499.160000	2507.200000	950
2512.620000	2518.600000	951
2523.850000	2530.840000	952
2536.070000	2544.180000	953
2549.710000	2557.530000	954
2562.740000	2571.440000	955
2576.790000	2587.010000	956
2592.840000	2597.570000	957
2602.700000	2614.180000	958
2619.460000	2630.070000	959
2635.360000	2643.030000	960
2648.610000	2655.080000	961
2660.350000	2663.460000	962
2668.580000	2670.940000	963
2676.230000	2680.900000	964
2686.140000	2691.210000	965
2696.630000	2698.510000	966
2703.730000	2708.270000	967
2713.430000	2719.160000	968
2724.420000	2735.910000	969
2741.230000	2746.150000	970
2751.390000	2754.800000	971
2760.170000	2770.070000	972
2775.400000	2779.290000	973
2784.700000	2793.110000	974
2798.410000	2808.250000	975
2813.490000	2823.650000	976
2829.270000	2834.630000	977
2839.880000	2844.790000	978
2849.890000	2853.790000	979
2859.150000	2864.320000	980
2869.380000	2878.010000	981
2883.240000	2892.410000	982
2897.380000	2904.280000	983
2909.770000	2923.340000	984
2928.470000	2935.280000	985
2940.390000	2952.340000	986
2957.510000	2962.390000	987
2967.470000	2971.420000	988
2976.440000	2982.530000	989
2988.080000	2992.080000	990
2997.210000	3002.160000	991
3007.290000	3012.980000	992
3018.070000	3022.660000	993
3027.690000	3032.030000	994
3037.240000	3042.870000	995
3047.980000	3052.790000	996
3057.850000	3065.470000	997
3070.550000	3076.500000	998
3081.490000	3090.860000	999
3095.970000	3106.550000	1000
